,TF,Time,Name,SlBuffer,WinPoints,SlPoints,PointsAfterSL,AppxPrice,AvgPntPerTrade,Target %,Target in Rs,Days,WinDays,SLHitDays,SLAboveATR,ATR,RBD,Win%,AvgEntry,AvgExit,AvgTime,Quantity,FinalAmt
34,15,10-0,NSE:TITAN-EQ,2.15,40.85,31.15,9.7,2110.45,5.84,0.5,10.6,7,4,3,0,,0,57.14,10:48,12:7,1:18,237,2298.9
35,15,9-15,NSE:M&M-EQ,1.05,20.4,15.6,4.8,1028.15,2.91,0.5,5.2,7,4,1,0,,1,57.14,9:48,12:0,2:11,486,2332.8
36,10,10-5,NSE:ONGC-EQ,0.15,3.05,2.3,0.75,148.9,0.44,0.5,0.75,7,4,3,0,,0,57.14,10:20,12:17,1:57,3358,2518.5
37,10,9-45,NSE:ADANIPORTS-EQ,0.75,13.75,10.0,3.75,708.9,1.96,0.5,3.55,7,4,3,0,,0,57.14,9:15,10:47,1:32,705,2643.75
38,10,10-5,NSE:INDIGO-EQ,1.75,42.65,33.5,9.15,1714.9,6.09,0.5,8.7,7,5,2,0,,0,71.43,10:23,10:53,0:30,292,2671.8
39,15,9-30,NSE:HDFC-EQ,2.15,53.1,41.65,11.45,2116.9,7.59,0.5,10.7,7,5,2,0,,0,71.43,10:6,10:45,0:39,236,2702.2
40,10,9-25,NSE:M&M-EQ,1.05,20.45,14.8,5.65,1028.15,2.92,0.5,5.2,7,4,2,0,,1,57.14,10:12,11:27,1:15,486,2745.9
41,15,10-15,NSE:SAIL-EQ,0.1,1.75,1.35,0.4,70.3,0.25,0.5,0.35,7,4,2,0,,0,57.14,10:39,11:48,1:9,7112,2844.8
42,10,13-15,NSE:GAIL-EQ,0.15,2.95,2.1,0.85,141.85,0.42,0.5,0.75,7,4,3,0,,0,57.14,13:40,14:10,0:30,3525,2996.25
43,10,9-45,NSE:ONGC-EQ,0.15,3.8,2.9,0.9,149.1,0.54,0.5,0.8,7,5,2,0,,0,71.43,9:37,11:25,1:48,3353,3017.7
44,10,9-45,NSE:LUPIN-EQ,0.65,12.4,8.65,3.75,616.85,1.77,0.5,3.1,7,4,3,0,,0,57.14,9:27,9:52,0:25,811,3041.25
45,10,10-5,NSE:ICICIBANK-EQ,0.7,13.95,9.7,4.25,695.25,1.99,0.5,3.5,7,4,3,0,,0,57.14,10:25,11:50,1:25,719,3055.75
46,10,9-15,NSE:BANKBARODA-EQ,0.1,2.6,1.95,0.65,101.3,0.37,0.5,0.55,7,5,1,0,,1,71.43,9:35,11:43,2:8,4936,3208.4
47,15,10-15,NSE:COALINDIA-EQ,0.2,3.8,2.6,1.2,185.95,0.54,0.5,0.95,7,4,2,0,,0,57.14,10:56,12:18,1:22,2689,3226.8
48,10,10-15,NSE:ONGC-EQ,0.15,3.1,2.1,1.0,148.65,0.44,0.5,0.75,7,4,3,0,,0,57.14,10:45,11:32,0:47,3364,3364.0
49,15,9-15,NSE:UPL-EQ,0.75,14.15,9.2,4.95,711.75,2.02,0.5,3.65,7,4,1,0,,2,57.14,9:45,12:3,2:18,702,3474.9
50,15,9-30,NSE:SUNPHARMA-EQ,0.85,20.7,14.95,5.75,822.15,2.96,0.5,4.15,7,5,2,0,,0,71.43,10:6,11:33,1:27,608,3496.0
51,10,9-25,NSE:INDIGO-EQ,1.75,42.85,30.65,12.2,1727.45,6.12,0.5,8.75,7,5,1,0,,1,71.43,9:43,10:35,0:52,289,3525.8
52,10,9-25,NSE:TATASTEEL-EQ,1.0,23.8,16.85,6.95,970.0,3.4,0.5,4.85,7,5,2,0,,0,71.43,9:53,10:39,0:46,515,3579.25
53,15,13-15,NSE:ADANIPORTS-EQ,0.7,14.0,9.05,4.95,689.0,2.0,0.5,3.45,7,4,2,0,,0,57.14,13:45,14:3,0:18,726,3593.7
54,10,10-15,NSE:MARICO-EQ,0.5,9.95,6.3,3.65,490.55,1.42,0.5,2.5,7,4,3,0,,0,57.14,10:27,11:17,0:50,1019,3719.35
55,15,9-30,NSE:ADANIPORTS-EQ,0.75,17.3,12.0,5.3,706.15,2.47,0.5,3.55,7,5,2,0,,0,71.43,10:48,11:39,0:51,708,3752.4
56,10,10-15,NSE:TATAMOTORS-EQ,0.45,8.05,4.85,3.2,417.05,1.15,0.5,2.1,7,4,3,0,,0,57.14,10:27,11:40,1:12,1199,3836.8
57,15,10-0,NSE:M&M-EQ,1.05,20.5,12.5,8.0,1024.45,2.93,0.5,5.2,7,4,3,0,,0,57.14,10:45,12:45,2:0,488,3904.0
58,10,9-25,NSE:JINDALSTEL-EQ,0.35,8.4,5.6,2.8,351.0,1.2,0.5,1.8,7,5,2,0,,0,71.43,9:51,10:17,0:26,1425,3990.0
59,15,10-0,NSE:BANDHANBNK-EQ,0.35,7.85,5.3,2.55,319.35,1.12,0.5,1.65,7,5,1,0,,1,71.43,10:30,11:21,0:51,1566,3993.3
60,10,9-15,NSE:SUNPHARMA-EQ,0.85,20.75,14.1,6.65,820.8,2.96,0.5,4.15,7,5,1,0,,1,71.43,9:39,12:33,2:54,609,4049.85
61,10,10-15,NSE:WIPRO-EQ,0.45,8.7,5.1,3.6,440.05,1.24,0.5,2.25,7,4,3,0,,0,57.14,10:37,11:32,0:55,1136,4089.6
62,10,10-15,NSE:JINDALSTEL-EQ,0.35,8.65,5.75,2.9,349.75,1.24,0.5,1.8,7,5,2,0,,0,71.43,10:53,11:7,0:14,1430,4147.0
63,10,9-15,NSE:TATASTEEL-EQ,1.0,24.15,16.15,8.0,963.6,3.45,0.5,4.9,7,5,1,0,,0,71.43,10:1,10:27,0:26,519,4152.0
64,15,10-15,NSE:KOTAKBANK-EQ,1.75,34.15,19.85,14.3,1720.5,4.88,0.5,8.65,7,4,2,0,,1,57.14,10:48,12:3,1:15,291,4161.3
65,15,9-30,NSE:COALINDIA-EQ,0.2,4.7,3.1,1.6,190.6,0.67,0.5,1.0,7,5,1,0,,1,71.43,9:54,11:3,1:9,2623,4196.8
66,10,9-15,NSE:ONGC-EQ,0.15,4.65,3.4,1.25,148.9,0.66,0.5,0.8,7,6,1,0,,0,85.71,11:1,12:8,1:6,3358,4197.5
67,15,10-15,NSE:CHOLAFIN-EQ,0.65,15.85,10.4,5.45,640.5,2.26,0.5,3.25,7,5,2,0,,0,71.43,10:57,12:0,1:3,781,4256.45
68,10,10-5,NSE:COALINDIA-EQ,0.2,3.8,2.2,1.6,187.8,0.54,0.5,0.95,7,4,2,0,,1,57.14,10:20,11:32,1:12,2662,4259.2
69,15,9-30,NSE:SBIN-EQ,0.5,9.1,5.2,3.9,453.8,1.3,0.5,2.3,7,4,2,0,,0,57.14,9:48,10:52,1:3,1102,4297.8
70,15,13-15,NSE:TATASTEEL-EQ,0.95,19.0,11.15,7.85,911.0,2.71,0.5,4.6,7,4,2,0,,1,57.14,13:41,14:7,0:26,549,4309.65
71,15,10-0,NSE:BHARTIARTL-EQ,0.7,16.85,10.9,5.95,677.75,2.41,0.5,3.4,7,5,2,0,,0,71.43,10:27,11:36,1:9,738,4391.1
72,15,10-0,NSE:AXISBANK-EQ,0.65,16.2,10.45,5.75,652.15,2.31,0.5,3.3,7,5,2,0,,0,71.43,10:27,12:12,1:45,767,4410.25
73,10,10-5,NSE:DLF-EQ,0.35,7.8,4.95,2.85,316.7,1.11,0.5,1.6,7,5,2,0,,0,71.43,10:23,11:7,0:44,1579,4500.15
74,15,13-15,NSE:ICICIBANK-EQ,0.7,14.0,7.8,6.2,677.8,2.0,0.5,3.45,7,4,2,0,,0,57.14,13:52,14:45,0:52,738,4575.6
75,10,9-15,NSE:UPL-EQ,0.75,17.85,11.3,6.55,715.5,2.55,0.5,3.65,7,5,1,0,,1,71.43,9:49,11:59,2:10,699,4578.45
76,10,10-5,NSE:SUNPHARMA-EQ,0.85,16.6,8.85,7.75,820.8,2.37,0.5,4.15,7,4,2,0,,1,57.14,10:40,12:25,1:45,609,4719.75
77,10,9-15,NSE:TATAMOTORS-EQ,0.45,10.2,6.15,4.05,416.9,1.46,0.5,2.15,7,5,1,0,,1,71.43,9:31,10:5,0:34,1199,4855.95
78,15,9-30,NSE:SAIL-EQ,0.1,1.85,1.15,0.7,70.65,0.26,0.5,0.4,7,5,2,0,,0,71.43,10:0,12:12,2:12,7077,4953.9
79,10,10-5,NSE:BANDHANBNK-EQ,0.35,7.85,4.5,3.35,319.75,1.12,0.5,1.65,7,5,2,0,,0,71.43,10:27,11:17,0:50,1564,5239.4
80,15,9-30,NSE:BIOCON-EQ,0.35,6.55,3.0,3.55,326.35,0.94,0.5,1.65,7,4,1,0,,0,57.14,10:18,12:0,1:41,1532,5438.6
81,15,9-15,NSE:ITC-EQ,0.3,6.75,3.8,2.95,264.55,0.96,0.5,1.35,7,5,0,0,,2,71.43,9:48,12:12,2:24,1890,5575.5
82,10,9-45,NSE:GRASIM-EQ,1.35,33.0,18.0,15.0,1335.0,4.71,0.5,6.7,7,5,2,0,,0,71.43,9:45,12:1,2:16,375,5625.0
83,10,9-35,NSE:SAIL-EQ,0.1,1.85,1.05,0.8,70.65,0.26,0.5,0.4,7,5,2,0,,0,71.43,9:37,10:11,0:34,7077,5661.6
84,10,10-15,NSE:BIOCON-EQ,0.35,6.65,2.95,3.7,326.5,0.95,0.5,1.65,7,4,1,0,,1,57.14,10:50,11:42,0:52,1531,5664.7
85,15,10-15,NSE:INDIGO-EQ,1.75,42.05,22.75,19.3,1702.0,6.01,0.5,8.7,7,5,2,0,,0,71.43,10:36,11:27,0:51,294,5674.2
86,10,9-25,NSE:SUNPHARMA-EQ,0.85,20.7,11.35,9.35,821.7,2.96,0.5,4.15,7,5,2,0,,0,71.43,9:57,10:47,0:50,608,5684.8
87,15,10-0,NSE:POWERGRID-EQ,0.25,5.55,3.05,2.5,217.8,0.79,0.5,1.1,7,5,1,0,,0,71.43,11:30,13:6,1:36,2296,5740.0
88,15,9-15,NSE:BHARTIARTL-EQ,0.7,16.6,8.8,7.8,674.75,2.37,0.5,3.45,7,5,1,0,,0,71.43,10:24,11:30,1:6,741,5779.8
89,10,10-15,NSE:UPL-EQ,0.75,13.95,5.6,8.35,711.75,1.99,0.5,3.6,7,4,2,0,,1,57.14,10:50,11:25,0:35,702,5861.7
90,15,10-15,NSE:TATAMOTORS-EQ,0.45,10.15,5.25,4.9,415.5,1.45,0.5,2.1,7,5,2,0,,0,71.43,10:57,12:18,1:21,1203,5894.7
91,15,10-15,NSE:BHARTIARTL-EQ,0.7,16.85,8.85,8.0,677.75,2.41,0.5,3.4,7,5,2,0,,0,71.43,10:48,11:51,1:3,738,5904.0
92,10,10-15,NSE:BANDHANBNK-EQ,0.35,7.8,4.0,3.8,319.35,1.11,0.5,1.6,7,5,2,0,,0,71.43,10:27,10:53,0:26,1566,5950.8
93,15,10-0,NSE:ICICIBANK-EQ,0.7,17.4,9.1,8.3,696.05,2.49,0.5,3.5,7,5,2,0,,0,71.43,10:57,11:54,0:57,718,5959.4
94,10,10-15,NSE:SAIL-EQ,0.1,1.75,0.9,0.85,70.3,0.25,0.5,0.35,7,5,2,0,,0,71.43,10:37,11:27,0:50,7112,6045.2
95,10,10-15,NSE:HCLTECH-EQ,1.0,24.8,12.6,12.2,994.2,3.54,0.5,5.0,7,5,2,0,,0,71.43,10:39,11:51,1:12,503,6136.6
96,10,13-15,NSE:BIOCON-EQ,0.35,6.55,2.55,4.0,321.9,0.94,0.5,1.6,7,4,1,0,,2,57.14,13:52,14:27,0:35,1553,6212.0
97,15,9-30,NSE:UPL-EQ,0.75,17.25,8.35,8.9,711.75,2.46,0.5,3.6,7,5,2,0,,0,71.43,10:42,12:0,1:18,702,6247.8
98,15,10-15,NSE:TECHM-EQ,1.05,24.9,12.25,12.65,1009.0,3.56,0.5,5.1,7,5,2,0,,0,71.43,11:0,11:36,0:36,496,6274.4
99,10,9-15,NSE:SBIN-EQ,0.5,11.35,5.65,5.7,454.05,1.62,0.5,2.3,7,5,1,0,,1,71.43,9:35,12:3,2:28,1101,6275.7
100,15,13-15,NSE:POWERGRID-EQ,0.25,4.5,1.75,2.75,218.0,0.64,0.5,1.1,7,4,2,0,,0,57.14,13:41,14:33,0:52,2294,6308.5
