,TF,Time,Name,SlBuffer,WinPoints,SlPoints,PointsAfterSL,AppxPrice,AvgPntPerTrade,Target %,Target in Rs,Days,WinDays,SLHitDays,SLAboveATR,ATR,RBD,Win%,AvgEntry,AvgExit,AvgTime,Quantity,FinalAmt
60,15,9-15,NSE:HCLTECH-EQ,1.0,35.0,21.95,13.05,967.9,2.69,0.5,4.9,13,7,1,0,,4,53.85,9:45,11:49,2:4,517,6746.85
61,15,9-30,NSE:HINDALCO-EQ,0.35,16.1,11.7,4.4,324.9,1.24,0.5,1.65,13,9,2,0,,2,69.23,10:6,11:1,0:55,1539,6771.6
62,10,10-15,NSE:INFY-EQ,1.45,58.2,37.55,20.65,1455.0,4.48,0.5,7.25,13,8,4,0,,1,61.54,10:52,12:1,1:8,344,7103.6
63,15,9-30,NSE:HDFC-EQ,2.2,97.25,66.4,30.85,2166.9,7.48,0.5,10.85,13,9,4,0,,0,69.23,10:25,11:15,0:50,231,7126.35
64,10,10-5,NSE:MARICO-EQ,0.5,19.8,12.9,6.9,478.25,1.52,0.5,2.4,13,8,4,0,,1,61.54,10:31,12:16,1:45,1045,7210.5
65,15,10-15,NSE:WIPRO-EQ,0.45,17.6,11.55,6.05,418.85,1.35,0.5,2.1,13,8,3,0,,2,61.54,10:48,12:22,1:33,1194,7223.7
66,15,10-0,NSE:TECHM-EQ,1.0,45.75,31.05,14.7,976.45,3.52,0.5,4.9,13,9,4,0,,0,69.23,10:40,11:43,1:3,512,7526.4
67,15,9-15,NSE:ONGC-EQ,0.15,6.05,4.05,2.0,132.85,0.47,0.5,0.7,13,8,0,0,,2,61.54,11:22,12:20,0:58,3764,7528.0
68,15,10-15,NSE:LT-EQ,1.5,53.85,31.45,22.4,1477.0,4.14,0.5,7.4,13,7,5,0,,1,53.85,10:47,12:27,1:40,339,7593.6
69,10,9-25,NSE:HINDALCO-EQ,0.35,17.65,12.8,4.85,319.25,1.36,0.5,1.65,13,10,3,0,,0,76.92,10:3,10:47,0:44,1566,7595.1
70,10,10-5,NSE:HINDUNILVR-EQ,2.25,80.05,46.25,33.8,2198.8,6.16,0.5,11.05,13,7,4,0,,2,53.85,10:32,12:30,1:57,227,7672.6
71,15,10-15,NSE:CIPLA-EQ,0.95,33.2,18.85,14.35,919.0,2.55,0.5,4.6,13,7,5,0,,1,53.85,10:55,12:17,1:21,544,7806.4
72,15,9-30,NSE:TATAMOTORS-EQ,0.4,16.75,10.5,6.25,395.35,1.29,0.5,2.0,13,8,2,0,,3,61.54,10:15,11:35,1:20,1265,7906.25
73,15,9-45,NSE:ONGC-EQ,0.15,7.05,4.9,2.15,135.1,0.54,0.5,0.7,13,9,3,0,,0,69.23,9:53,11:26,1:33,3701,7957.15
74,15,9-15,NSE:TATAMOTORS-EQ,0.45,16.45,10.2,6.25,392.3,1.27,0.5,2.0,13,8,0,0,,5,61.54,9:52,10:46,0:54,1275,7968.75
75,10,9-25,NSE:UPL-EQ,0.65,27.5,17.5,10.0,627.35,2.12,0.5,3.2,13,8,3,0,,1,61.54,9:37,10:48,1:11,797,7970.0
76,10,9-15,NSE:CIPLA-EQ,0.95,38.1,23.3,14.8,924.75,2.93,0.5,4.75,13,8,1,0,,3,61.54,9:57,11:15,1:17,541,8006.8
77,10,13-15,NSE:ONGC-EQ,0.15,6.0,3.85,2.15,132.95,0.46,0.5,0.7,13,8,4,0,,1,61.54,13:51,14:17,0:26,3761,8086.15
78,10,13-15,NSE:BIOCON-EQ,0.35,11.45,6.25,5.2,316.3,0.88,0.5,1.6,13,7,3,0,,3,53.85,13:49,14:37,0:48,1581,8221.2
79,15,9-30,NSE:M&M-EQ,1.0,41.1,24.3,16.8,989.2,3.16,0.5,5.0,13,8,3,0,,1,61.54,10:24,11:18,0:54,505,8484.0
80,15,9-15,NSE:SUNPHARMA-EQ,0.85,33.1,19.0,14.1,810.9,2.55,0.5,4.15,13,8,1,0,,3,61.54,9:45,12:28,2:43,617,8699.7
81,10,9-15,NSE:MARICO-EQ,0.5,17.35,9.05,8.3,475.4,1.33,0.5,2.45,13,7,0,0,,3,53.85,10:55,11:25,0:30,1052,8731.6
82,10,9-25,NSE:HINDUNILVR-EQ,2.25,88.15,49.85,38.3,2197.6,6.78,0.5,11.1,13,8,3,0,,1,61.54,9:45,11:11,1:26,228,8732.4
83,10,9-25,NSE:ICICIBANK-EQ,0.7,28.15,15.7,12.45,694.3,2.17,0.5,3.5,13,8,4,0,,1,61.54,9:50,11:10,1:20,720,8964.0
84,15,9-15,NSE:BHARTIARTL-EQ,0.65,26.7,15.0,11.7,641.9,2.05,0.5,3.25,13,7,1,0,,2,53.85,10:15,12:30,2:15,779,9114.3
85,10,9-35,NSE:LUPIN-EQ,0.65,28.15,16.6,11.55,623.8,2.17,0.5,3.2,13,9,3,0,,1,69.23,9:49,10:38,0:48,802,9263.1
86,10,10-5,NSE:COALINDIA-EQ,0.2,7.65,4.15,3.5,182.4,0.59,0.5,0.95,13,8,4,0,,1,61.54,10:23,11:41,1:17,2741,9593.5
87,15,10-15,NSE:CHOLAFIN-EQ,0.65,29.15,17.15,12.0,614.05,2.24,0.5,3.15,13,9,3,0,,1,69.23,10:45,11:41,0:56,814,9768.0
88,10,10-5,NSE:TATASTEEL-EQ,0.85,38.05,21.05,17.0,855.4,2.93,0.5,4.3,13,8,4,0,,1,61.54,10:20,11:6,0:46,585,9945.0
89,15,10-0,NSE:LT-EQ,1.5,57.35,27.7,29.65,1474.2,4.41,0.5,7.4,13,7,4,0,,2,53.85,10:41,12:11,1:30,339,10051.35
90,15,9-15,NSE:SBIN-EQ,0.45,16.1,6.95,9.15,449.9,1.24,0.5,2.25,13,7,0,0,,6,53.85,9:38,11:17,1:38,1111,10165.65
