,SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency,V AVERAGE
79,HCLTECH,2021-10-26,EQ,1165.4,1170.0,1182.0,1153.25,1168.0,1166.8,1163.88,5126660,596679895650000.0,111561,3266658,63.72,-,0,0.359
42,SBILIFE,2021-10-25,EQ,1167.2,1157.6,1166.95,1126.3,1133.0,1129.7,1143.05,1843700,210743556605000.0,74416,1180071,64.01,-,0,0.357
43,SBILIFE,2021-10-26,EQ,1129.7,1135.0,1178.3,1134.0,1173.0,1172.05,1162.77,1572647,182862343155000.0,65871,682970,43.43,-,0,0.357
48,NTPC,2021-10-25,EQ,144.9,144.7,146.25,143.15,143.9,143.9,144.47,14079380,203398589530000.0,118611,7648070,54.32,-,0,0.355
49,NTPC,2021-10-26,EQ,143.9,145.3,145.65,142.45,143.5,143.2,143.66,16224116,233079466955000.03,64062,10885895,67.1,-,0,0.355
74,HEROMOTOCO,2021-10-25,EQ,2744.15,2743.95,2754.85,2679.05,2685.15,2686.8,2699.15,326076,88012929850000.0,27788,137650,42.21,-,0,0.354
75,HEROMOTOCO,2021-10-26,EQ,2686.8,2696.9,2708.0,2685.0,2705.0,2700.5,2696.65,282346,76138698225000.0,22913,124160,43.97,-,0,0.354
46,POWERGRID,2021-10-25,EQ,194.45,194.45,195.0,190.5,192.1,192.65,192.5,5896815,113511700405000.0,60229,2849104,48.32,-,0,0.353
47,POWERGRID,2021-10-26,EQ,192.65,192.6,192.95,189.7,191.2,190.4,190.92,6394388,122082489059999.98,42087,3911211,61.17,-,0,0.353
64,IOC,2021-10-25,EQ,130.7,131.6,132.4,128.45,130.6,130.45,130.66,10037225,131150034420000.0,55185,4034278,40.19,-,0,0.35
65,IOC,2021-10-26,EQ,130.45,131.0,132.4,130.05,131.95,131.5,131.34,10132403,133076863465000.02,59531,5102764,50.36000000000001,-,0,0.35
22,ULTRACEMCO,2021-10-25,EQ,7149.6,7149.6,7174.95,7007.0,7148.65,7149.8,7113.96,245401,174577329840000.0,29778,114326,46.59,-,0,0.349
23,ULTRACEMCO,2021-10-26,EQ,7149.8,7150.15,7295.0,7150.0,7280.05,7269.1,7257.39,372893,270623019535000.0,49392,201174,53.95000000000001,-,0,0.349
84,DIVISLAB,2021-10-25,EQ,5073.4,5052.0,5070.0,4874.85,4998.9,4995.95,4956.04,588823,291823223990000.0,43670,300579,51.05,-,0,0.345
85,DIVISLAB,2021-10-26,EQ,4995.95,4995.0,5074.0,4972.1,5028.15,5018.9,5020.78,334367,167878295520000.0,27999,166719,49.86,-,0,0.345
56,LT,2021-10-25,EQ,1792.25,1792.25,1812.8,1760.35,1784.8,1784.15,1792.45,2488386,446030396280000.0,131422,1255677,50.46000000000001,-,0,0.344
57,LT,2021-10-26,EQ,1784.15,1785.0,1811.9,1781.55,1799.0,1796.25,1793.66,1930107,346195115690000.0,83776,1104601,57.23,-,0,0.344
94,BAJAJ-AUTO,2021-10-25,EQ,3866.5,3854.0,3884.75,3735.0,3765.0,3763.75,3777.52,306195,115665702320000.0,33055,139831,45.67,-,0,0.328
95,BAJAJ-AUTO,2021-10-26,EQ,3763.75,3779.85,3811.8,3762.25,3792.5,3791.75,3786.41,170050,64387844010000.0,20044,55325,32.53,-,0,0.328
62,ITC,2021-10-25,EQ,236.6,234.1,236.65,230.5,233.0,233.4,233.82,22333919,522206717160000.06,159014,10292852,46.09,-,0,0.325
63,ITC,2021-10-26,EQ,233.4,234.1,239.0,232.6,238.75,236.7,235.05,18934170,445056403895000.0,150678,8686277,45.88,-,0,0.325
66,INFY,2021-10-25,EQ,1719.8,1722.05,1729.75,1687.2,1708.4,1707.55,1700.04,5905209,1003908067805000.0,175289,4000395,67.74,-,0,0.322
67,INFY,2021-10-26,EQ,1707.55,1710.05,1726.6,1695.9,1707.95,1703.7,1704.53,5871709,1000849884025000.0,163478,3860399,65.75,-,0,0.322
86,BRITANNIA,2021-10-25,EQ,3690.0,3690.0,3696.55,3617.7,3625.0,3631.05,3642.23,289025,105269663380000.0,23658,105810,36.61,-,0,0.303
87,BRITANNIA,2021-10-26,EQ,3631.05,3649.0,3705.05,3605.85,3699.9,3692.8,3664.3,326825,119758518890000.02,28899,157677,48.25,-,0,0.303
28,TCS,2021-10-25,EQ,3498.85,3503.0,3514.55,3450.0,3491.0,3492.95,3477.23,2595594,902547143360000.0,139684,1627737,62.71,-,0,0.3
29,TCS,2021-10-26,EQ,3492.95,3494.5,3529.0,3475.0,3485.9,3482.6,3494.69,3878763,1355508510410000.0,155172,2821225,72.74,-,0,0.3
50,NESTLEIND,2021-10-25,EQ,19006.7,19000.0,19000.95,18604.35,18682.0,18696.25,18714.7,54146,101332610355000.0,15227,30831,56.940000000000005,-,0,0.288
51,NESTLEIND,2021-10-26,EQ,18696.25,18679.9,19280.0,18638.95,19201.0,19217.6,19013.02,106658,202789032545000.0,19827,65949,61.83,-,0,0.288
72,HINDUNILVR,2021-10-25,EQ,2454.1,2454.1,2463.55,2410.0,2460.0,2455.85,2435.91,1560381,380094942100000.0,85034,997478,63.93,-,0,0.287
73,HINDUNILVR,2021-10-26,EQ,2455.85,2468.9,2468.9,2417.05,2440.0,2436.85,2434.86,1595060,388374822000000.0,104063,1027794,64.44,-,0,0.287
