,SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency,V AVERAGE
114,INDIGO,2022-06-15,EQ,1742.9,1742.9,1761.85,1732.15,1735.0,1735.5,1746.45,245913,42947428080000.0,15949,105745,43.0,-,0,0.505
115,INDIGO,2022-06-16,EQ,1735.5,1729.1,1746.0,1629.55,1646.0,1649.2,1687.65,1482360,250169846335000.0,65632,459491,31.0,-,0,0.505
100,JUBLFOOD,2022-06-15,EQ,517.1,518.15,527.0,515.8,524.95,524.15,522.31,1382078,72187721150000.0,34820,327650,23.71,-,0,0.498
101,JUBLFOOD,2022-06-16,EQ,524.15,529.15,538.3,507.75,511.9,511.4,524.58,4490231,235547575320000.0,79392,918310,20.45,-,0,0.498
186,APOLLOHOSP,2022-06-15,EQ,3706.2,3737.95,3756.1,3645.9,3710.0,3722.7,3706.08,466405,172853204180000.0,39728,143560,30.78,-,0,0.486
187,APOLLOHOSP,2022-06-16,EQ,3722.7,3745.0,3775.0,3647.0,3647.0,3663.65,3713.7,678602,252012730205000.03,52474,298620,44.01,-,0,0.486
74,ONGC,2022-06-15,EQ,155.95,156.95,157.25,150.8,151.0,151.4,153.47,16223385,248975559225000.0,78847,6781151,41.8,-,0,0.478
75,ONGC,2022-06-16,EQ,151.4,149.15,151.55,142.6,143.2,143.55,147.0,25130676,369417989975000.0,137008,10694114,42.55,-,0,0.478
94,LTI,2022-06-15,EQ,4191.2,4216.0,4242.95,4165.3,4190.0,4201.85,4198.73,202139,84872790975000.0,18361,81126,40.13,-,0,0.476
95,LTI,2022-06-16,EQ,4201.85,4380.0,4380.0,4035.2,4054.0,4061.3,4158.14,519669,216085549360000.0,42691,118353,22.770000000000003,-,0,0.476
192,ADANIPORTS,2022-06-15,EQ,704.7,710.9,713.3,701.6,703.8,703.75,706.38,2447673,172899151960000.0,39819,403984,16.5,-,0,0.47
193,ADANIPORTS,2022-06-16,EQ,703.75,711.95,717.1,677.0,678.0,681.7,691.79,4301251,297557059895000.0,75296,908743,21.13,-,0,0.47
174,BAJFINANCE,2022-06-15,EQ,5375.75,5418.0,5499.9,5396.15,5495.0,5484.95,5454.95,1659943,905490277485000.0,112647,593034,35.73,-,0,0.46
175,BAJFINANCE,2022-06-16,EQ,5484.95,5565.0,5614.95,5254.85,5286.0,5283.9,5405.43,2179686,1178214858990000.0,183588,671304,30.8,-,0,0.46
48,SRF,2022-06-15,EQ,2267.95,2294.0,2308.95,2265.55,2286.95,2292.15,2290.69,283024,64831889765000.0,22948,79492,28.09,-,0,0.456
