SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency
ITC,2021-09-22,EQ,241.5,243.5,245.8,240.7,243.0,243.5,243.28,52621868,1280204832710000.0,309101,22171661,42.13,-,0
ITC,2021-09-23,EQ,243.5,245.0,245.6,241.7,242.35,242.5,243.18,21791090,529922864039999.94,198020,10092922,46.32,-,0
IOC,2021-09-22,EQ,115.0,115.05,116.8,115.05,116.4,116.45,116.1,7834585,90955776870000.0,42434,2738885,34.96,-,0
IOC,2021-09-23,EQ,116.45,117.0,118.65,116.8,117.85,118.0,117.49,8928265,104901384035000.0,59076,3256399,36.47,-,0
INFY,2021-09-22,EQ,1718.45,1717.0,1738.9,1713.05,1715.65,1716.9,1727.0,4553892,786458645890000.0,162450,2565643,56.34,-,0
INFY,2021-09-23,EQ,1716.9,1732.0,1745.0,1721.1,1742.1,1742.55,1733.04,3826090,663076971780000.0,151039,2542806,66.46,-,0
INDUSTOWER,2021-09-22,EQ,270.85,271.45,275.65,269.55,273.1,273.35,272.34,5998444,163363628345000.0,41450,1148502,19.15,-,0
INDUSTOWER,2021-09-23,EQ,273.35,275.15,288.3,272.25,278.9,279.05,282.46,10740265,303366386805000.0,120571,2341836,21.8,-,0
ICICIPRULI,2021-09-22,EQ,692.3,694.95,698.55,685.8,687.0,687.85,691.09,836209,57789234954999.99,31665,495899,59.3,-,0
ICICIPRULI,2021-09-23,EQ,687.85,697.2,700.0,679.3,684.7,685.75,685.92,724882,49721064875000.0,29781,289491,39.94,-,0
ICICIGI,2021-09-22,EQ,1638.05,1640.9,1675.0,1618.0,1623.7,1627.7,1645.92,776299,127772736520000.0,33158,283182,36.48,-,0
ICICIGI,2021-09-23,EQ,1627.7,1629.95,1637.0,1570.05,1571.0,1576.75,1589.24,1539115,244601640285000.0,69281,851337,55.31,-,0
HINDZINC,2021-09-22,EQ,318.6,319.5,319.85,314.4,317.4,317.8,316.6,975106,30871802339999.996,15633,454466,46.61,-,0
HINDZINC,2021-09-23,EQ,317.8,321.9,324.55,319.0,323.2,322.55,321.54,517633,16643777500000.0,8542,229558,44.35,-,0
HINDUNILVR,2021-09-22,EQ,2812.45,2827.9,2839.9,2774.0,2785.55,2784.5,2792.64,1580594,441402758764999.94,84942,1056755,66.86,-,0
HINDUNILVR,2021-09-23,EQ,2784.5,2799.0,2817.7,2772.85,2782.0,2782.3,2793.08,1054473,294522509245000.0,74463,618571,58.660000000000004,-,0
HINDPETRO,2021-09-22,EQ,271.75,271.5,278.4,270.8,276.0,276.6,275.09,2202641,60592593279999.99,33998,774605,35.17,-,0
HINDPETRO,2021-09-23,EQ,276.6,276.8,282.45,276.8,279.5,280.0,280.42,3222439,90363222295000.0,38973,1576816,48.93,-,0
HINDALCO,2021-09-22,EQ,451.0,452.9,464.4,452.2,463.3,463.0,459.54,13613171,625577389260000.0,150989,6263306,46.01,-,0
HINDALCO,2021-09-23,EQ,463.0,473.5,484.8,468.0,483.8,483.25,475.81,12757667,607026707735000.0,117551,6211884,48.69,-,0
HEROMOTOCO,2021-09-22,EQ,2850.45,2850.0,2860.0,2825.1,2845.0,2847.2,2845.91,561230,159721124465000.0,32564,373345,66.52,-,0
HEROMOTOCO,2021-09-23,EQ,2847.2,2850.0,2882.0,2847.25,2852.0,2853.05,2860.85,448036,128176172000000.0,30613,261540,58.37,-,0
HDFCLIFE,2021-09-22,EQ,735.8,733.4,740.05,731.0,732.0,733.05,733.86,1150957,84464479155000.0,50907,604275,52.5,-,0
HDFCLIFE,2021-09-23,EQ,733.05,733.75,735.85,722.2,725.15,724.65,726.89,2336977,169872020530000.0,83831,1438265,61.540000000000006,-,0
HDFCBANK,2021-09-22,EQ,1551.95,1549.0,1550.15,1530.0,1536.05,1533.7,1536.98,5291101,813233279590000.0,204046,3043041,57.50999999999999,-,0
