SYMBOL,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency
BPCL,EQ,415.0,420.0,424.4,416.0,420.0,420.05,420.16,6322827,265660137480000.03,79568,2212815,0.35000000000000003,False
BPCL,EQ,418.55,420.5,422.3,413.1,415.4,415.0,416.79,3861284,160933062240000.0,45703,1298742,0.33630000000000004,False
BOSCHLTD,EQ,16176.2,16280.0,16799.0,16124.9,16601.1,16679.35,16470.22,84227,138723682765000.02,16578,29400,0.34909999999999997,False
BOSCHLTD,EQ,16359.2,16449.0,16589.95,16051.8,16140.0,16176.2,16247.71,59820,97193811340000.0,13790,18858,0.3152,False
BIOCON,EQ,407.2,407.65,413.25,406.1,408.2,409.0,409.71,3333450,136575930734999.98,46951,1301886,0.39060000000000006,False
BIOCON,EQ,409.9,417.7,417.7,398.2,407.0,407.2,406.59,9808981,398822567685000.0,106706,2022215,0.20620000000000002,False
BHARTIARTL,EQ,600.6,603.8,605.9,576.25,584.2,581.1,585.16,34811620,2037036717790000.2,372792,13998379,0.4021,False
BHARTIARTL,EQ,581.1,589.0,603.65,584.7,597.25,597.3,596.42,21247165,1267230448195000.0,253809,6348279,0.2988,False
BERGEPAINT,EQ,733.8,737.4,740.6,720.0,730.0,730.15,727.91,886998,64565347275000.0,17414,356605,0.402,False
BERGEPAINT,EQ,730.15,742.7,758.0,728.2,756.0,751.95,746.1,2158216,161023766445000.0,40483,373944,0.17329999999999998,False
BANKBARODA,EQ,82.5,83.5,85.1,80.1,81.5,80.95,82.43,44535603,367120618065000.0,109822,8794263,0.1975,False
BANKBARODA,EQ,82.05,83.7,89.0,81.7,82.8,82.5,85.22,121275419,1033501312400000.0,281652,19573672,0.16140000000000002,False
BANDHANBNK,EQ,329.55,331.0,339.0,329.5,331.05,330.65,332.74,8843690,294260582175000.0,97397,2871843,0.3247,False
BANDHANBNK,EQ,346.85,350.0,357.0,328.0,330.0,329.55,339.07,23638691,801517620650000.0,246718,7513231,0.3178,False
BAJFINANCE,EQ,5538.55,5542.0,5665.0,5475.3,5495.75,5497.7,5594.35,2800809,1566871203265000.0,164203,556373,0.1986,False
BAJFINANCE,EQ,5504.85,5526.0,5627.0,5470.0,5522.0,5538.55,5541.96,4437987,2459514245195000.0,206223,826342,0.1862,False
BAJAJFINSV,EQ,9722.2,9750.0,10110.0,9738.05,10068.45,10021.05,9971.57,985855,983052255004999.9,109921,188933,0.1916,False
BAJAJFINSV,EQ,9700.55,9780.0,9940.0,9556.0,9705.0,9722.2,9738.97,922561,898479061345000.1,82958,139894,0.1516,False
BAJAJ-AUTO,EQ,4223.5,4260.0,4272.8,4161.0,4220.15,4231.25,4219.38,729191,307673121345000.0,51831,136850,0.1877,False
BAJAJ-AUTO,EQ,4231.25,4231.45,4258.5,4195.0,4228.4,4237.45,4227.75,616236,260529245475000.0,56538,107438,0.1743,False
AXISBANK,EQ,719.6,726.0,747.8,726.0,735.75,736.15,739.35,15662890,1158031330260000.0,279438,4963408,0.3169,False
AXISBANK,EQ,743.9,749.0,766.3,717.0,722.65,719.6,741.96,31121503,2309105315985000.0,381780,8725102,0.2804,False
AUROPHARMA,EQ,942.85,951.8,959.8,940.65,959.0,956.95,950.04,3280707,311680872000000.0,86336,993405,0.3028,False
AUROPHARMA,EQ,927.15,932.0,954.9,925.0,943.1,942.85,941.43,4131354,388938040585000.0,78519,1239626,0.30010000000000003,False
ASIANPAINT,EQ,2376.75,2394.0,2434.9,2373.4,2424.0,2416.85,2408.69,3666313,883099656954999.9,162331,1887081,0.5147,False
ASIANPAINT,EQ,2401.8,2420.0,2423.9,2370.8,2382.0,2376.75,2386.95,3303319,788484889475000.0,149221,1640282,0.4966,False
AMBUJACEM,EQ,271.3,272.5,278.2,272.0,274.45,274.35,275.28,5445773,149908727765000.0,40469,2223445,0.4083,False
AMBUJACEM,EQ,272.75,273.0,275.6,268.55,271.25,271.3,272.43,5119967,139482833400000.0,39739,1165062,0.22760000000000002,False
ALKEM,EQ,2943.95,2965.0,2966.05,2877.0,2902.95,2901.95,2897.71,159798,46304840100000.0,17604,88769,0.5555,False
ALKEM,EQ,2977.1,3014.7,3015.0,2919.0,2930.0,2943.95,2961.54,216978,64258883570000.01,17898,105875,0.488,False
ADANIPORTS,EQ,568.4,571.0,573.95,561.65,567.6,566.95,568.7,5586868,317723723250000.0,65457,1627931,0.2914,False
ADANIPORTS,EQ,566.95,572.15,594.0,571.1,583.3,582.05,583.52,8887710,518613338780000.0,118318,1676333,0.1886,False
ADANIGREEN,EQ,1077.15,1070.0,1097.2,1055.2,1059.0,1063.45,1069.6,431477,46150759940000.0,19820,266074,0.6167,False
