,SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency,V AVERAGE
164,BOSCHLTD,2022-06-13,EQ,14215.95,14081.0,14145.4,13805.1,13890.0,13860.45,13917.44,9177,12772037880000.0,3351,2621,28.56,-,0,0.393
165,BOSCHLTD,2022-06-14,EQ,13860.45,13830.0,14079.45,13751.15,13810.0,13796.9,13897.36,8777,12197709430000.0,3037,1933,22.02,-,0,0.393
92,M&M,2022-06-13,EQ,1036.5,1023.65,1029.0,998.55,1011.0,1004.3,1011.0,4047155,409169352745000.0,143291,2549534,63.0,-,0,0.392
93,M&M,2022-06-14,EQ,1004.3,1000.0,1025.0,999.05,1018.95,1019.25,1017.33,3614327,367694719265000.0,119789,1782619,49.32,-,0,0.392
128,HDFC,2022-06-13,EQ,2179.8,2115.0,2137.65,2089.35,2136.7,2128.45,2114.86,3700786,782662757670000.0,134842,2361531,63.81,-,0,0.389
129,HDFC,2022-06-14,EQ,2128.45,2094.0,2132.0,2090.05,2112.05,2109.5,2110.71,3631959,766601100710000.0,125077,2198587,60.53000000000001,-,0,0.389
132,HAVELLS,2022-06-13,EQ,1123.45,1109.7,1109.7,1078.7,1096.6,1092.55,1093.33,500303,54699428135000.0,19729,249858,49.94,-,0,0.388
133,HAVELLS,2022-06-14,EQ,1092.55,1090.0,1125.95,1086.95,1122.0,1122.5,1117.39,1446380,161617271715000.0,53474,863926,59.73,-,0,0.388
116,ICICIBANK,2022-06-13,EQ,720.0,702.25,702.3,682.1,688.0,688.0,688.3,16622521,1144134787585000.0,333111,10824414,65.12,-,0,0.384
117,ICICIBANK,2022-06-14,EQ,688.0,682.4,694.65,680.65,684.95,685.5,688.18,13348598,918621361745000.0,222689,8494430,63.63999999999999,-,0,0.384
148,DIVISLAB,2022-06-13,EQ,3528.05,3462.0,3522.0,3456.0,3476.0,3474.15,3490.37,605558,211362338285000.0,50349,361335,59.67,-,0,0.384
149,DIVISLAB,2022-06-14,EQ,3474.15,3474.15,3549.0,3456.5,3525.0,3525.65,3516.6,384679,135276055065000.02,35722,178558,46.42,-,0,0.384
