SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency
HINDALCO,2022-04-28,EQ,492.3,502.0,502.0,480.0,488.5,488.6,483.96,25042778,1211968153590000.0,141849,16950243,67.69,-,0
HEROMOTOCO,2022-04-27,EQ,2407.25,2390.0,2528.6,2370.0,2500.0,2500.0,2463.31,2082863,513072760989999.94,105052,654992,31.45,-,0
HEROMOTOCO,2022-04-28,EQ,2500.0,2539.8,2541.95,2498.05,2516.0,2517.3,2516.97,1182758,297696923445000.0,60771,537320,45.43,-,0
HDFCLIFE,2022-04-27,EQ,549.85,552.0,558.45,537.25,547.7,547.65,547.19,4744055,259592050010000.0,97046,1679879,35.41,-,0
HDFCLIFE,2022-04-28,EQ,547.65,550.9,575.35,546.5,571.4,571.4,559.23,14954957,836325185220000.0,168212,10414090,69.64,-,0
HDFCBANK,2022-04-27,EQ,1372.05,1360.0,1379.0,1356.1,1372.0,1372.55,1370.67,9027167,1237322922855000.0,256736,5474691,60.650000000000006,-,0
HDFCBANK,2022-04-28,EQ,1372.55,1372.0,1379.0,1362.1,1372.5,1371.35,1369.11,10386861,1422070870025000.0,182049,7386475,71.11,-,0
HDFC,2022-04-27,EQ,2230.2,2214.7,2238.9,2206.0,2214.6,2218.7,2221.88,2560457,568902635650000.0,120084,1540161,60.150000000000006,-,0
HDFC,2022-04-28,EQ,2218.7,2237.4,2237.4,2206.75,2219.5,2224.0,2224.29,3424941,761806166515000.0,126587,2359374,68.89,-,0
HCLTECH,2022-04-27,EQ,1094.3,1087.0,1099.9,1074.6,1099.0,1095.6,1084.88,3288792,356793965290000.0,147267,2164422,65.81,-,0
HCLTECH,2022-04-28,EQ,1095.6,1092.0,1102.3,1073.3,1092.0,1092.5,1086.95,5202061,565440466300000.0,129605,3460860,66.53,-,0
HAVELLS,2022-04-27,EQ,1325.95,1313.4,1344.7,1313.0,1313.05,1316.0,1332.6,1444594,192506618555000.0,39155,632201,43.76,-,0
HAVELLS,2022-04-28,EQ,1316.0,1321.0,1336.0,1307.7,1317.2,1317.1,1322.69,920708,121780668950000.0,59802,519442,56.42,-,0
GRASIM,2022-04-27,EQ,1718.0,1696.0,1709.5,1677.0,1697.05,1700.2,1692.99,424389,71848525670000.0,22387,154485,36.4,-,0
GRASIM,2022-04-28,EQ,1700.2,1717.0,1721.0,1690.0,1713.3,1711.9,1705.84,811211,138379993630000.0,35897,418239,51.56,-,0
GODREJCP,2022-04-27,EQ,793.8,778.0,800.0,777.95,789.5,792.0,790.22,718655,56789415725000.0,22900,208197,28.970000000000002,-,0
GODREJCP,2022-04-28,EQ,792.0,776.0,808.65,765.05,803.7,803.0,791.35,1705372,134953774359999.98,42527,618354,36.26,-,0
GAIL,2022-04-27,EQ,157.05,155.9,157.35,154.5,155.4,155.65,155.56,14292964,222339730365000.0,61164,8630004,60.38,-,0
GAIL,2022-04-28,EQ,155.65,158.0,158.85,156.6,158.05,157.8,157.76,11617775,183282315030000.0,63851,6045503,52.04,-,0
EICHERMOT,2022-04-27,EQ,2649.3,2625.0,2672.95,2605.0,2660.0,2655.45,2642.0,499338,131925172480000.0,31470,135909,27.22,-,0
EICHERMOT,2022-04-28,EQ,2655.45,2683.95,2704.0,2666.0,2672.1,2679.95,2682.73,739026,198261042180000.0,47541,306570,41.48,-,0
DRREDDY,2022-04-27,EQ,4154.55,4154.55,4163.7,4072.55,4075.95,4077.05,4094.85,198700,81364621795000.0,28579,76860,38.68000000000001,-,0
DRREDDY,2022-04-28,EQ,4077.05,4100.0,4151.65,4081.6,4116.05,4122.15,4116.81,300961,123899942845000.0,25226,141482,47.01,-,0
DMART,2022-04-27,EQ,4044.25,4006.1,4024.35,3960.0,3985.0,3977.7,3992.39,169916,67837028645000.01,31128,90808,53.44,-,0
DMART,2022-04-28,EQ,3977.7,4023.9,4054.0,3995.55,4025.0,4024.55,4029.9,247751,99841246990000.0,27286,135045,54.510000000000005,-,0
DLF,2022-04-27,EQ,378.8,375.0,377.9,368.35,375.55,375.75,374.1,3787448,141688593940000.0,44403,1213836,32.05,-,0
DLF,2022-04-28,EQ,375.75,381.0,381.0,371.0,380.0,379.65,376.36,3951298,148712695695000.0,41332,1267318,32.07,-,0
COLPAL,2022-04-27,EQ,1625.0,1622.0,1639.5,1608.25,1632.0,1636.0,1629.68,516094,84106975575000.0,25347,302567,58.63,-,0
