,SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency,V AVERAGE
122,ICICIPRULI,2022-04-18,EQ,541.0,544.0,568.9,532.8,545.0,542.15,551.59,6331274,349223973785000.0,108774,1357767,21.45,-,0,0.426
123,ICICIPRULI,2022-04-19,EQ,542.15,549.0,554.35,510.05,511.95,515.8,531.64,2390374,127081636940000.02,42258,1147355,48.0,-,0,0.426
148,GAIL,2022-04-18,EQ,168.65,167.15,170.8,167.0,168.0,167.95,168.75,16318964,275379763175000.0,90799,8789015,53.86,-,0,0.418
149,GAIL,2022-04-19,EQ,167.95,169.4,173.5,168.35,168.6,170.0,171.83,28068839,482299123300000.0,149485,12936230,46.09,-,0,0.418
160,COALINDIA,2022-04-18,EQ,186.6,186.6,190.9,184.6,188.5,189.45,188.62,13052104,246191410140000.0,98951,3708020,28.410000000000004,-,0,0.418
161,COALINDIA,2022-04-19,EQ,189.45,191.45,203.25,190.65,195.6,197.75,198.78,59341710,1179565785065000.0,277979,14955264,25.2,-,0,0.418
64,SBIN,2022-04-18,EQ,517.7,512.0,515.0,504.0,510.1,509.5,509.48,14492183,738350712310000.0,206832,5254385,36.26,-,0,0.41
65,SBIN,2022-04-19,EQ,509.5,513.25,520.95,505.1,506.6,511.8,515.99,20362934,1050707915965000.0,240810,9570530,47.0,-,0,0.41
126,ICICIBANK,2022-04-18,EQ,762.25,751.0,762.9,749.2,759.0,757.8,756.1,17651530,1334637464185000.0,327929,12321755,69.81,-,0,0.407
127,ICICIBANK,2022-04-19,EQ,757.8,761.8,777.9,757.0,759.85,766.3,769.6,31088359,2392550798690000.0,279125,23005104,74.0,-,0,0.407
68,SBICARD,2022-04-18,EQ,833.55,829.0,830.6,802.3,812.0,811.0,813.22,2081103,169238610350000.0,60268,1354134,65.07,-,0,0.399
69,SBICARD,2022-04-19,EQ,811.0,819.0,819.55,783.0,785.0,794.45,802.15,1906979,152967456415000.0,59993,1226341,64.31,-,0,0.399
98,M&M,2022-04-18,EQ,866.1,866.1,876.0,858.1,874.05,874.1,871.04,3076843,268005036745000.0,122568,1645477,53.48,-,0,0.394
99,M&M,2022-04-19,EQ,874.1,878.1,887.8,865.1,867.5,872.5,880.55,3301212,290687256845000.0,93869,2254683,68.3,-,0,0.394
146,GODREJCP,2022-04-18,EQ,786.35,786.35,806.55,780.6,796.7,796.35,796.65,1581680,126004068650000.0,43790,669081,42.3,-,0,0.393
147,GODREJCP,2022-04-19,EQ,796.35,800.0,805.55,765.55,768.5,775.05,793.72,1004353,79717763865000.0,50852,589351,58.68,-,0,0.393
168,BOSCHLTD,2022-04-18,EQ,14561.95,14524.4,14600.0,14300.0,14579.05,14573.2,14462.66,10940,15822145519999.998,4312,2399,21.93,-,0,0.393
169,BOSCHLTD,2022-04-19,EQ,14573.2,14600.0,14692.15,14043.1,14051.15,14127.55,14458.86,25638,37069623340000.0,6373,10207,39.81,-,0,0.393
166,BPCL,2022-04-18,EQ,379.0,379.0,379.0,371.05,371.45,371.75,373.64,2792673,104345386985000.0,50478,1070288,38.32,-,0,0.39
167,BPCL,2022-04-19,EQ,371.75,373.9,383.85,373.0,374.0,375.85,379.42,5796327,219925349935000.0,74450,2321623,40.05,-,0,0.39
100,LUPIN,2022-04-18,EQ,773.0,774.95,780.75,764.6,768.6,770.15,772.04,675700,52166426935000.0,21882,215581,31.9,-,0,0.389
101,LUPIN,2022-04-19,EQ,770.15,775.0,783.3,761.0,766.25,769.5,772.36,1627429,125696059820000.0,34009,1199228,73.69,-,0,0.389
144,GRASIM,2022-04-18,EQ,1765.95,1761.0,1767.3,1725.1,1750.0,1741.3,1741.66,464736,80941382515000.0,30519,133744,28.78,-,0,0.388
145,GRASIM,2022-04-19,EQ,1741.3,1754.0,1777.0,1700.1,1706.0,1720.4,1744.68,744930,129966384215000.02,40577,271005,36.38,-,0,0.388
152,DMART,2022-04-18,EQ,4090.9,4065.0,4079.0,4009.0,4053.0,4056.0,4049.12,193904,78514045730000.0,29369,104077,53.67000000000001,-,0,0.388
153,DMART,2022-04-19,EQ,4056.0,4089.9,4131.9,3975.0,4011.5,4008.9,4048.22,222195,89949503445000.0,34816,114286,51.44,-,0,0.388
94,MCDOWELL-N,2022-04-18,EQ,893.95,886.0,899.0,866.85,888.0,886.9,887.57,1534952,136237551450000.0,64001,886068,57.73,-,0,0.385
95,MCDOWELL-N,2022-04-19,EQ,886.9,892.0,904.0,850.45,854.6,859.0,881.94,994050,87669333105000.0,29849,452910,45.56,-,0,0.385
140,HDFC,2022-04-18,EQ,2378.5,2318.6,2322.0,2257.05,2264.0,2263.5,2282.57,9158650,2090522286225000.0,305740,6678111,72.92,-,0,0.385
141,HDFC,2022-04-19,EQ,2263.5,2264.1,2270.9,2111.25,2121.75,2140.2,2179.3,20050720,4369658192145000.0,563837,13857159,69.11,-,0,0.385
46,TECHM,2022-04-18,EQ,1410.45,1390.0,1390.0,1330.2,1347.9,1344.55,1343.01,3968044,532913635210000.06,179087,2014735,50.77,-,0,0.384
47,TECHM,2022-04-19,EQ,1344.55,1361.85,1361.85,1285.65,1294.95,1301.2,1324.55,2677360,354630688705000.0,118987,1562947,58.38,-,0,0.384
96,MARUTI,2022-04-18,EQ,7469.5,7374.5,7599.0,7355.0,7579.5,7573.5,7500.98,551783,413891492340000.0,72417,189590,34.36,-,0,0.383
97,MARUTI,2022-04-19,EQ,7573.5,7580.0,7678.0,7350.0,7373.65,7435.1,7565.19,425990,322269687250000.0,61187,170347,39.99,-,0,0.383
106,KOTAKBANK,2022-04-18,EQ,1779.6,1775.6,1775.6,1730.0,1754.0,1750.4,1746.44,1960141,342325909530000.0,93497,927801,47.33,-,0,0.38
107,KOTAKBANK,2022-04-19,EQ,1750.4,1763.0,1766.7,1687.0,1702.5,1707.5,1732.99,2389574,414110853020000.0,102775,1233749,51.63,-,0,0.38
44,TITAN,2022-04-18,EQ,2461.35,2435.0,2500.0,2410.0,2493.25,2493.45,2461.41,1109814,273170529910000.0,74589,480656,43.31,-,0,0.376
45,TITAN,2022-04-19,EQ,2493.45,2509.4,2520.6,2441.0,2441.25,2452.6,2493.73,929834,231875193650000.0,58595,432672,46.53,-,0,0.376
150,EICHERMOT,2022-04-18,EQ,2491.45,2480.0,2531.1,2456.15,2515.0,2511.0,2485.38,322926,80259377300000.0,32305,86555,26.8,-,0,0.376
151,EICHERMOT,2022-04-19,EQ,2511.0,2516.0,2574.9,2421.1,2434.9,2454.85,2525.67,636517,160763330840000.0,46432,156704,24.62,-,0,0.376
42,TORNTPHARM,2022-04-18,EQ,2849.5,2825.0,2890.0,2822.0,2851.0,2853.7,2860.5,154952,44324031170000.0,14552,74506,48.08,-,0,0.372
43,TORNTPHARM,2022-04-19,EQ,2853.7,2876.0,2903.95,2815.25,2821.8,2840.35,2877.28,155000,44597896640000.0,11614,75234,48.54,-,0,0.372
54,TATACONSUM,2022-04-18,EQ,817.6,816.2,824.9,809.0,822.5,822.3,817.22,1480954,121026104970000.0,50018,656659,44.34,-,0,0.37
55,TATACONSUM,2022-04-19,EQ,822.3,825.0,836.85,784.85,788.0,791.35,815.41,2460482,200630143580000.0,69159,1027403,41.76,-,0,0.37
172,BHARTIARTL,2022-04-18,EQ,740.65,736.65,740.15,723.4,732.3,729.5,728.67,8950327,652183384920000.0,112351,5286416,59.06,-,0,0.366
173,BHARTIARTL,2022-04-19,EQ,729.5,739.0,739.0,716.85,719.5,723.5,728.28,9957060,725157321715000.0,162713,5592961,56.17,-,0,0.366
62,SHREECEM,2022-04-18,EQ,25363.55,25170.0,25500.05,24900.0,25420.15,25435.35,25292.83,34525,87323485080000.0,11015,14778,42.8,-,0,0.36
63,SHREECEM,2022-04-19,EQ,25435.35,25400.0,25775.35,24649.4,24712.15,24860.9,25410.36,38327,97390297230000.0,13255,17232,44.96,-,0,0.36
138,HDFCAMC,2022-04-18,EQ,2198.25,2153.0,2224.55,2152.7,2184.95,2183.7,2196.72,314551,69098145329999.99,33502,148769,47.3,-,0,0.36
139,HDFCAMC,2022-04-19,EQ,2183.7,2191.0,2209.25,2078.2,2090.05,2109.55,2148.17,206043,44261484390000.0,22347,101613,49.32,-,0,0.36
134,HDFCLIFE,2022-04-18,EQ,564.85,560.5,576.85,555.25,574.45,574.3,569.8,5765896,328541012390000.0,98630,3155949,54.73,-,0,0.359
135,HDFCLIFE,2022-04-19,EQ,574.3,576.9,579.9,542.0,542.95,546.7,561.63,2958108,166135022355000.0,75606,1292157,43.68,-,0,0.359
70,RELIANCE,2022-04-18,EQ,2551.65,2533.0,2559.8,2521.8,2540.2,2543.85,2538.38,4603103,1168444090545000.0,222881,3079230,66.89,-,0,0.358
71,RELIANCE,2022-04-19,EQ,2543.85,2558.0,2668.0,2551.05,2626.0,2640.8,2628.35,12064446,3170955893780000.0,459863,6735937,55.83,-,0,0.358
34,WIPRO,2022-04-18,EQ,559.2,549.85,549.85,536.0,540.55,538.6,540.77,9465031,511840317355000.0,299841,5408972,57.15,-,0,0.357
35,WIPRO,2022-04-19,EQ,538.6,544.0,545.55,526.05,528.65,530.45,536.67,6643004,356509541730000.0,183436,3357095,50.54,-,0,0.357
124,ICICIGI,2022-04-18,EQ,1358.65,1351.6,1374.8,1346.0,1353.1,1357.3,1357.77,217047,29469913430000.0,18198,89894,41.42,-,0,0.354
